No,x,y,z,avg_M_x,avg_M_y,avg_M_z,avg_M_tot
0,0,0,0,-7.858,-21.011,-34.33,41.009
1,0,0,0,-7.858,-21.011,-34.33,41.009
2,0,0,0,-8.248,-21.896,-33.677,41.007
3,0,0,0,-8.248,-21.896,-33.677,41.007
4,0,0,0,-10.557,-21.305,-35.985,43.131
5,0,0,0,-10.557,-21.305,-35.985,43.131
6,0,0,0,-8.411,-22.025,-35.165,42.337
7,0,0,0,-8.411,-22.025,-35.165,42.337
8,0,0,0,-8.95,-22.905,-35.007,42.782
9,0,0,0,-8.95,-22.905,-35.007,42.782
10,0,0,0,-9.382,-22.186,-34.506,42.082
11,0,0,0,-9.382,-22.186,-34.506,42.082
12,0,0,0,-8.716,-21.439,-35.656,42.508
13,0,0,0,-9.01,-21.862,-36.981,43.895
14,0,0,0,-9.697,-21.451,-35.325,42.451
15,0,0,0,-9.697,-21.451,-35.325,42.451
16,0,0,0,-8.993,-21.158,-34.992,41.869
17,0,0,0,-8.478,-19.546,-35.474,41.38
18,0,0,0,-9.704,-21.16,-35.323,42.304
19,0,0,0,-10.599,-19.845,-36.303,42.709
20,0,0,0,-8.175,-20.99,-36.312,42.732
21,0,0,0,-11.472,-19.404,-37.29,43.574
22,0,0,0,-9.634,-19.536,-37.126,43.044
23,0,0,0,-9.596,-20.278,-35.976,42.397
24,0,0,0,-10.297,-19.857,-35.146,41.66
25,0,0,0,-10.297,-19.857,-35.146,41.66
26,0,0,0,-11.079,-18.092,-37.114,42.749
27,0,0,0,-10.357,-18.814,-37.12,42.885
28,0,0,0,-9.67,-18.08,-37.113,42.401
29,0,0,0,-10.63,-18.822,-36.624,42.528
30,0,0,0,-10.638,-18.816,-37.12,42.955
31,0,0,0,-11.903,-17.684,-35.293,41.231
32,0,0,0,-10.124,-16.918,-37.269,42.162
33,0,0,0,-11.197,-17.965,-35.626,41.441
34,0,0,0,-11.506,-17.234,-36.115,41.638
35,0,0,0,-11.367,-18.091,-37.444,43.111
36,0,0,0,-10.054,-18.969,-36.13,42.027
37,0,0,0,-9.062,-19.394,-36.464,42.283
38,0,0,0,-10.078,-19.382,-38.116,43.932
39,0,0,0,-12.055,-18.537,-37.117,43.205
40,0,0,0,-9.794,-18.666,-36.953,42.543
41,0,0,0,-11.436,-19.715,-35.641,42.305
42,0,0,0,-11.461,-18.696,-35.632,41.839
43,0,0,0,-11.895,-19.407,-37.29,43.689
44,0,0,0,-10.768,-18.253,-35.628,41.454
45,0,0,0,-11.144,-20.149,-35.644,42.434
46,0,0,0,-11.438,-19.427,-35.308,41.891
47,0,0,0,-11.49,-18.676,-37.284,43.254
48,0,0,0,-12.037,-19.265,-37.124,43.522
49,0,0,0,-10.306,-20.28,-36.306,42.844
50,0,0,0,-11.216,-18.955,-38.112,44.019
51,0,0,0,-11.582,-20.571,-37.135,44.004
52,0,0,0,-11.599,-19.271,-36.298,42.702
53,0,0,0,-12.859,-19.86,-36.633,43.609
54,0,0,0,-11.847,-19.726,-34.98,41.87
55,0,0,0,-10.574,-20.292,-35.48,42.219
56,0,0,0,-12.379,-20.468,-34.16,41.703
57,0,0,0,-10.016,-20.139,-35.644,42.148
58,0,0,0,-12.028,-19.271,-36.628,43.101
59,0,0,0,-9.522,-21.33,-33.176,40.575
60,0,0,0,-11.289,-19.861,-35.477,42.196
61,0,0,0,-9.589,-20.569,-35.978,42.538
62,0,0,0,-11.841,-20.446,-35.647,42.766
63,0,0,0,-9.067,-18.961,-36.13,41.798
64,0,0,0,-10.371,-17.087,-35.453,40.699
65,0,0,0,-11.97,-20.598,-35.153,42.465
66,0,0,0,-11.016,-19.28,-35.141,41.569
67,0,0,0,-11.026,-18.844,-35.138,41.368
68,0,0,0,-10.305,-20.567,-36.639,43.262
69,0,0,0,-10.57,-19.865,-34.651,41.316
70,0,0,0,-11.587,-19.566,-35.97,42.555
71,0,0,0,-11.614,-19.261,-37.124,43.406
72,0,0,0,-11.556,-19.873,-34.651,41.583
73,0,0,0,-10.594,-20.278,-36.637,43.194
74,0,0,0,-10.572,-21.724,-37.475,44.588
75,0,0,0,-10.013,-20.857,-36.477,43.195
76,0,0,0,-9.717,-20.865,-35.651,42.435
77,0,0,0,-11.145,-20.434,-36.143,42.989
78,0,0,0,-11.44,-20.141,-36.47,43.205
79,0,0,0,-9.909,-19.257,-36.298,42.267
80,0,0,0,-10.468,-20.123,-37.296,43.653
81,0,0,0,-9.76,-20.835,-38.129,44.533
82,0,0,0,-11.079,-18.092,-37.114,42.749
83,0,0,0,-10.511,-18.949,-38.112,43.842
84,0,0,0,-12.063,-17.386,-35.951,41.717
85,0,0,0,-10.039,-18.979,-35.304,41.32
86,0,0,0,-9.523,-18.656,-37.614,43.053
87,0,0,0,-10.606,-19.554,-36.3,42.574
88,0,0,0,-9.219,-19.241,-37.123,42.818
89,0,0,0,-11.585,-19.281,-35.472,42.003
90,0,0,0,-10.625,-18.539,-35.961,41.83
91,0,0,0,-10.628,-19.253,-37.124,43.148
92,0,0,0,-11.621,-17.825,-35.459,41.354
93,0,0,0,-9.767,-19.4,-36.464,42.442
94,0,0,0,-9.503,-18.669,-36.458,42.048
95,0,0,0,-10.081,-18.664,-37.284,42.896
96,0,0,0,-11.297,-19.283,-35.141,41.646
97,0,0,0,-11.331,-17.113,-33.966,39.685
98,0,0,0,-10.085,-17.946,-36.451,41.863
99,0,0,0,-10.797,-18.233,-37.28,42.881
100,1,0,0,-7.998,-21.156,-34.497,41.25
101,1,0,0,-8.758,-21.124,-37.635,44.038
102,1,0,0,-6.988,-18.92,-38.112,43.12
103,1,0,0,-8.189,-20.98,-37.138,43.434
104,1,0,0,-7.664,-18.945,-36.46,41.797
105,1,0,0,-6.962,-19.653,-37.623,43.014
106,1,0,0,-7.954,-18.513,-36.291,41.509
107,1,0,0,-10.013,-20.857,-36.477,43.195
108,1,0,0,-8.353,-20.393,-37.629,43.607
109,1,0,0,-8.263,-18.783,-38.276,43.43
110,1,0,0,-8.331,-20.838,-36.972,43.25
111,1,0,0,-9.056,-20.83,-38.128,44.381
112,1,0,0,-6.918,-20.399,-36.142,42.074
113,1,0,0,-10.771,-18.68,-36.458,42.357
114,1,0,0,-8.928,-19.817,-37.459,43.308
115,1,0,0,-8.866,-17.902,-39.26,44.05
116,1,0,0,-9.641,-19.245,-37.124,42.912
117,1,0,0,-8.795,-19.382,-37.29,42.936
118,1,0,0,-8.091,-19.376,-37.29,42.795
119,1,0,0,-9.267,-18.063,-38.27,43.321
120,1,0,0,-8.384,-18.654,-36.953,42.235
121,1,0,0,-7.987,-18.777,-38.606,43.667
122,1,0,0,-10.08,-18.951,-37.617,43.31
123,1,0,0,-8.818,-18.221,-36.949,42.131
124,1,0,0,-9.949,-19.23,-38.61,44.266
125,1,0,0,-8.069,-20.821,-38.128,44.186
126,1,0,0,-8.107,-20.08,-39.278,44.852
127,1,0,0,-8.251,-19.507,-38.613,44.04
128,1,0,0,-8.372,-19.378,-37.29,42.85
129,1,0,0,-8.797,-20.096,-38.453,44.27
130,1,0,0,-8.943,-19.808,-38.285,44.023
131,1,0,0,-8.773,-19.682,-36.466,42.358
132,1,0,0,-8.503,-20.245,-37.958,43.852
133,1,0,0,-7.679,-20.08,-38.948,44.487
134,1,0,0,-9.666,-18.798,-37.946,43.436
135,1,0,0,-8.148,-18.192,-38.932,43.738
136,1,0,0,-8.926,-20.248,-37.958,43.937
137,1,0,0,-7.411,-18.923,-38.112,43.192
138,1,0,0,-9.199,-20.256,-37.463,43.571
139,1,0,0,-9.778,-18.963,-36.46,42.244
140,1,0,0,-7.967,-20.508,-39.943,45.601
141,1,0,0,-7.686,-18.644,-37.283,42.388
142,1,0,0,-8.385,-19.655,-38.449,43.988
143,1,0,0,-9.943,-19.234,-38.28,43.979
144,1,0,0,-9.073,-20.102,-38.122,44.042
145,1,0,0,-7.962,-19.795,-38.615,44.118
146,1,0,0,-8.953,-18.798,-37.45,42.849
147,1,0,0,-9.52,-19.374,-38.446,44.092
148,1,0,0,-8.807,-18.658,-36.953,42.323
149,1,0,0,-9.669,-19.512,-39.108,44.763
150,1,0,0,-7.553,-18.781,-37.945,43.007
151,1,0,0,-8.777,-20.109,-37.296,43.272
152,1,0,0,-9.083,-19.38,-37.62,43.282
153,1,0,0,-9.532,-18.65,-38.11,43.486
154,1,0,0,-8.797,-20.096,-38.453,44.27
155,1,0,0,-8.333,-20.407,-36.473,42.616
156,1,0,0,-9.079,-20.098,-38.453,44.328
157,1,0,0,-9.876,-20.567,-36.309,42.882
158,1,0,0,-8.23,-18.519,-35.961,41.278
159,1,0,0,-9.219,-20.243,-38.619,44.567
160,1,0,0,-8.565,-18.771,-39.432,44.504
161,1,0,0,-8.52,-19.232,-37.454,42.956
162,1,0,0,-10.089,-18.946,-38.112,43.741
163,1,0,0,-8.563,-18.057,-38.27,43.174
164,1,0,0,-8.183,-17.596,-40.083,44.533
165,1,0,0,-9.701,-17.058,-37.435,42.266
166,1,0,0,-9.714,-18.48,-40.256,45.348
167,1,0,0,-8.337,-16.586,-39.413,43.566
168,1,0,0,-8.628,-16.582,-39.909,44.07
169,1,0,0,-7.507,-16.425,-40.073,43.954
170,1,0,0,-7.796,-16.136,-40.07,43.895
171,1,0,0,-8.066,-15.574,-38.579,42.378
172,1,0,0,-8.905,-15.729,-38.415,42.454
173,1,0,0,-6.962,-15.549,-39.9,43.385
174,1,0,0,-8.66,-15.272,-39.898,43.59
175,1,0,0,-8.231,-15.416,-39.734,43.407
176,1,0,0,-8.895,-17.883,-40.912,45.526
177,1,0,0,-8.895,-17.883,-40.912,45.526
178,1,0,0,-8.909,-16.156,-39.245,43.365
179,1,0,0,-9.922,-15.43,-39.734,43.764
180,1,0,0,-7.627,-16.011,-38.252,42.163
181,1,0,0,-8.093,-14.841,-39.068,42.568
182,1,0,0,-8.869,-17.184,-38.427,43.019
183,1,0,0,-9.004,-17.333,-38.263,42.96
184,1,0,0,-8.18,-16.881,-38.92,43.205
185,1,0,0,-8.398,-18.931,-38.112,43.376
186,1,0,0,-9.73,-17.038,-39.087,43.735
187,1,0,0,-8.968,-18.789,-38.276,43.572
188,1,0,0,-8.468,-16.88,-39.251,43.558
189,1,0,0,-9.226,-19.523,-37.952,43.665
190,1,0,0,-8.868,-18.616,-40.422,45.378
191,1,0,0,-8.591,-16.32,-37.429,41.726
192,1,0,0,-9.267,-18.063,-38.27,43.321
193,1,0,0,-6.873,-17.756,-37.937,42.447
194,1,0,0,-8.416,-18.204,-38.106,43.061
195,1,0,0,-8.114,-18.644,-37.614,42.758
196,1,0,0,-9.758,-20.121,-36.966,43.204
197,1,0,0,-6.725,-18.19,-38.106,42.756
198,1,0,0,-8.231,-19.52,-37.456,43.032
199,1,0,0,-8.969,-18.501,-37.943,43.156
200,2,0,0,-5.261,-16.973,-41.399,45.052
201,2,0,0,-6.971,-15.972,-41.06,44.605
202,2,0,0,-7.777,-17.151,-40.41,44.582
203,2,0,0,-5.857,-16.384,-42.385,45.817
204,2,0,0,-6.813,-17.127,-41.731,45.621
205,2,0,0,-7.12,-16.111,-41.722,45.288
206,2,0,0,-7.393,-16.263,-41.393,45.083
207,2,0,0,-6.838,-16.109,-41.722,45.244
208,2,0,0,-5.273,-16.249,-41.062,44.474
209,2,0,0,-6.528,-16.126,-40.07,43.684
210,2,0,0,-7.478,-17.59,-40.083,44.407
211,2,0,0,-5.816,-17.556,-41.735,45.649
212,2,0,0,-8.56,-15.672,-42.875,46.445
213,2,0,0,-6.534,-17.839,-42.894,46.913
214,2,0,0,-5.336,-18.164,-39.262,43.588
215,2,0,0,-7.507,-17.57,-41.735,45.901
216,2,0,0,-6.805,-17.133,-41.235,45.169
217,2,0,0,-7.789,-17.572,-41.735,45.948
218,2,0,0,-8.061,-17.295,-40.741,44.988
219,2,0,0,-7.315,-19.178,-41.088,45.93
220,2,0,0,-8.33,-18.022,-41.078,45.624
221,2,0,0,-7.468,-18.599,-40.918,45.562
222,2,0,0,-8.146,-19.338,-40.429,45.55
223,2,0,0,-6.762,-18.88,-41.251,45.867
224,2,0,0,-7.009,-20.051,-40.93,46.113
225,2,0,0,-8.33,-18.022,-41.078,45.624
226,2,0,0,-7.639,-17.721,-41.406,45.682
227,2,0,0,-6.611,-19.172,-41.088,45.82
228,2,0,0,-7.591,-18.039,-39.096,43.721
229,2,0,0,-8.444,-18.184,-39.758,44.527
230,2,0,0,-7.355,-18.722,-42.736,47.233
231,2,0,0,-7.639,-17.721,-41.406,45.682
232,2,0,0,-5.9,-18.025,-39.095,43.453
233,2,0,0,-7.468,-18.599,-40.918,45.562
234,2,0,0,-7.482,-18.589,-41.744,46.304
235,2,0,0,-7.778,-16.864,-40.077,44.171
236,2,0,0,-8.023,-18.466,-40.256,45.01
237,2,0,0,-6.908,-17.733,-39.919,44.223
238,2,0,0,-7.685,-20.076,-39.278,44.776
239,2,0,0,-7.058,-18.873,-42.077,46.652
240,2,0,0,-8.257,-18.787,-37.946,43.139
241,2,0,0,-7.729,-18.615,-39.761,44.578
242,2,0,0,-7.711,-19.343,-39.768,44.89
243,2,0,0,-7.759,-17.879,-40.416,44.87
244,2,0,0,-8.136,-18.915,-39.268,44.34
245,2,0,0,-6.754,-18.599,-40.422,45.005
246,2,0,0,-8.283,-18.769,-39.432,44.45
247,2,0,0,-6.89,-18.46,-39.925,44.523
248,2,0,0,-8.97,-19.503,-39.439,44.902
249,2,0,0,-7.966,-20.222,-39.445,45.037
250,2,0,0,-6.741,-18.894,-40.094,44.833
251,2,0,0,-7.76,-18.164,-40.914,45.433
252,2,0,0,-6.587,-18.759,-39.102,43.866
253,2,0,0,-6.199,-18.732,-41.084,45.576
254,2,0,0,-6.88,-19.469,-40.76,45.692
255,2,0,0,-7.548,-20.931,-40.773,46.449
256,2,0,0,-7.308,-19.469,-41.09,46.053
257,2,0,0,-6.607,-18.745,-40.258,44.897
258,2,0,0,-7.273,-19.493,-39.108,44.298
259,2,0,0,-5.697,-20.07,-38.452,43.747
260,2,0,0,-7.411,-20.068,-39.774,45.162
261,2,0,0,-6.745,-19.321,-40.924,45.755
262,2,0,0,-5.987,-20.353,-39.281,44.644
263,2,0,0,-7.294,-19.479,-40.264,45.319
264,2,0,0,-7.749,-18.601,-40.918,45.61
265,2,0,0,-6.166,-19.469,-40.264,45.148
266,2,0,0,-7.03,-18.605,-40.092,44.754
267,2,0,0,-6.998,-19.343,-39.272,44.333
268,2,0,0,-6.878,-19.184,-40.262,45.126
269,2,0,0,-7.708,-18.916,-38.938,43.97
270,2,0,0,-8.456,-18.176,-40.418,45.117
271,2,0,0,-7.591,-19.184,-40.758,45.682
272,2,0,0,-6.026,-19.325,-40.098,44.918
273,2,0,0,-4.851,-20.206,-38.619,43.855
274,2,0,0,-7.452,-18.896,-40.425,45.241
275,2,0,0,-4.876,-19.76,-39.441,44.383
276,2,0,0,-6.501,-18.577,-42.074,46.45
277,2,0,0,-7.291,-18.765,-39.102,43.98
278,2,0,0,-8.005,-19.194,-40.262,45.316
279,2,0,0,-5.604,-18.033,-38.269,42.675
280,2,0,0,-7.706,-18.631,-38.44,43.406
281,2,0,0,-6.178,-18.746,-39.928,44.54
282,2,0,0,-7.554,-19.782,-39.441,44.766
283,2,0,0,-8.005,-19.194,-40.262,45.316
284,2,0,0,-7.614,-18.74,-41.415,46.09
285,2,0,0,-6.481,-18.591,-40.918,45.408
286,2,0,0,-7.259,-19.502,-38.282,43.572
287,2,0,0,-7.711,-19.343,-39.768,44.89
288,2,0,0,-7.458,-18.176,-39.758,44.347
289,2,0,0,-7.263,-20.502,-39.943,45.481
290,2,0,0,-6.883,-18.751,-39.928,44.645
291,2,0,0,-6.119,-20.217,-38.619,44.018
292,2,0,0,-6.476,-19.596,-42.083,46.871
293,2,0,0,-6.601,-18.749,-39.928,44.602
294,2,0,0,-7.605,-18.029,-39.922,44.459
295,2,0,0,-6.623,-18.448,-40.751,45.22
296,2,0,0,-7.601,-18.462,-40.256,44.935
297,2,0,0,-7.468,-18.599,-40.918,45.562
298,2,0,0,-7.261,-20.216,-39.445,44.915
299,2,0,0,-7.011,-19.62,-40.431,45.484
300,3,0,0,-7.2,-13.91,-43.19,45.942
301,3,0,0,-7.18,-13.924,-42.034,44.858
302,3,0,0,-6.651,-13.895,-44.016,46.634
303,3,0,0,-7.923,-14.333,-44.846,47.743
304,3,0,0,-7.888,-14.356,-42.864,45.887
305,3,0,0,-7.609,-15.068,-44.026,47.151
306,3,0,0,-7.741,-14.503,-42.7,45.755
307,3,0,0,-7.754,-14.78,-43.858,46.927
308,3,0,0,-7.851,-16.099,-43.209,46.774
309,3,0,0,-7.609,-15.068,-44.026,47.151
310,3,0,0,-7.876,-15.08,-43.2,46.43
311,3,0,0,-7.163,-14.364,-41.707,44.689
312,3,0,0,-7.869,-15.371,-43.203,46.526
313,3,0,0,-6.58,-15.375,-42.046,45.25
314,3,0,0,-8.286,-15.379,-42.872,46.295
315,3,0,0,-7.144,-15.379,-42.046,45.337
316,3,0,0,-7.878,-15.365,-43.698,46.986
317,3,0,0,-7.878,-15.365,-43.698,46.986
318,3,0,0,-6.337,-14.487,-43.03,45.843
319,3,0,0,-7.698,-16.249,-42.715,46.345
320,3,0,0,-5.744,-15.934,-43.373,46.563
321,3,0,0,-7.468,-13.778,-42.198,45.014
322,3,0,0,-7.841,-15.676,-42.049,45.556
323,3,0,0,-8.151,-15.23,-43.036,46.374
324,3,0,0,-7.479,-14.487,-43.856,46.788
325,3,0,0,-6.856,-15.381,-41.716,44.987
326,3,0,0,-6.355,-13.759,-43.024,45.615
327,3,0,0,-7.603,-15.072,-43.696,46.843
328,3,0,0,-8.538,-16.833,-43.215,47.157
329,3,0,0,-7.872,-14.653,-42.37,45.519
330,3,0,0,-6.724,-15.946,-43.042,46.391
331,3,0,0,-7.133,-14.671,-40.388,43.558
332,3,0,0,-7.61,-13.636,-42.031,44.838
333,3,0,0,-6.58,-15.375,-42.046,45.25
334,3,0,0,-7.723,-15.23,-42.706,45.994
335,3,0,0,-8.922,-17.578,-42.065,46.455
336,3,0,0,-7.538,-15.402,-40.394,43.883
337,3,0,0,-6.977,-16.541,-42.222,45.88
338,3,0,0,-8.271,-15.389,-42.046,45.532
339,3,0,0,-7.151,-15.66,-42.875,46.202
340,3,0,0,-8.517,-16.846,-42.059,46.101
341,3,0,0,-7.682,-15.974,-41.391,45.026
342,3,0,0,-7.4,-16.544,-42.222,45.947
343,3,0,0,-6.298,-15.516,-42.213,45.413
344,3,0,0,-5.411,-15.68,-40.066,43.364
345,3,0,0,-8.511,-16.85,-41.729,45.8
346,3,0,0,-7.827,-15.686,-41.223,44.796
347,3,0,0,-8.102,-15.263,-40.228,43.783
348,3,0,0,-7.543,-16.114,-41.722,45.358
349,3,0,0,-8.672,-16.981,-43.052,47.085
350,3,0,0,-7.682,-16.546,-42.222,45.994
351,3,0,0,-6.808,-17.56,-42.065,46.089
352,3,0,0,-7.818,-16.408,-41.725,45.511
353,3,0,0,-8.12,-16.253,-42.715,46.418
354,3,0,0,-7.419,-15.529,-41.882,45.281
355,3,0,0,-7.012,-15.945,-43.373,46.74
356,3,0,0,-8.948,-15.699,-40.893,44.707
357,3,0,0,-7.157,-15.657,-43.205,46.509
358,3,0,0,-8.334,-17.304,-40.246,44.594
359,3,0,0,-7.825,-16.117,-41.722,45.406
360,3,0,0,-7.676,-16.55,-41.891,45.692
361,3,0,0,-8.097,-16.269,-41.393,45.207
362,3,0,0,-7.374,-16.562,-40.735,44.587
363,3,0,0,-8.366,-16.566,-41.065,45.064
364,3,0,0,-8.368,-17.28,-42.228,46.388
365,3,0,0,-7.856,-15.666,-42.875,46.319
366,3,0,0,-6.78,-18.152,-41.244,45.569
367,3,0,0,-8.334,-17.304,-40.246,44.594
368,3,0,0,-9.041,-18.024,-41.408,46.057
369,3,0,0,-7.373,-17.994,-42.73,46.946
370,3,0,0,-6.02,-15.94,-43.042,46.292
371,3,0,0,-8.323,-17.74,-40.249,44.766
372,3,0,0,-7.644,-17.288,-41.072,45.213
373,3,0,0,-8.264,-15.68,-42.049,45.632
374,3,0,0,-8.056,-17.728,-41.075,45.457
375,3,0,0,-7.502,-16.858,-40.407,44.421
376,3,0,0,-7.647,-16.57,-40.239,44.184
377,3,0,0,-6.837,-16.396,-42.055,45.653
378,3,0,0,-6.512,-17.568,-41.239,45.296
379,3,0,0,-7.076,-18.145,-42.07,46.36
380,3,0,0,-8.534,-16.406,-42.386,46.244
381,3,0,0,-7.416,-16.247,-42.715,46.298
382,3,0,0,-8.072,-17.288,-41.402,45.587
383,3,0,0,-7.095,-17.13,-41.731,45.665
384,3,0,0,-7.386,-16.554,-41.396,45.19
385,3,0,0,-8.052,-18.446,-41.908,46.49
386,3,0,0,-6.835,-15.682,-40.892,44.326
387,3,0,0,-7.649,-17.284,-41.402,45.512
388,3,0,0,-7.088,-16.849,-40.903,44.801
389,3,0,0,-8.088,-16.991,-41.895,45.927
390,3,0,0,-7.751,-18.17,-40.418,44.988
391,3,0,0,-6.537,-17.121,-42.061,45.881
392,3,0,0,-7.423,-14.811,-41.05,44.267
393,3,0,0,-6.274,-16.247,-41.889,45.365
394,3,0,0,-6.813,-17.127,-41.731,45.621
395,3,0,0,-8.922,-16.433,-40.403,44.52
396,3,0,0,-7.4,-16.544,-42.222,45.947
397,3,0,0,-7.775,-17.582,-40.909,45.201
398,3,0,0,-6.977,-16.541,-42.222,45.88
399,3,0,0,-7.773,-17.869,-41.242,45.614
400,4,0,0,-6.182,-13.207,-40.375,42.928
401,4,0,0,-5.031,-15.218,-41.88,44.842
402,4,0,0,-4.813,-13.884,-43.685,46.091
403,4,0,0,-5.309,-14.794,-41.05,43.956
404,4,0,0,-5.376,-13.46,-43.021,45.397
405,4,0,0,-5.065,-13.477,-41.369,43.803
406,4,0,0,-5.066,-14.05,-42.2,44.765
407,4,0,0,-6.898,-13.921,-42.034,44.813
408,4,0,0,-6.033,-13.784,-40.711,43.402
409,4,0,0,-7.024,-14.076,-41.374,44.264
410,4,0,0,-6.215,-13.614,-42.857,45.395
411,4,0,0,-7.761,-12.772,-41.363,43.98
412,4,0,0,-7.167,-13.646,-40.875,43.684
413,4,0,0,-5.759,-14.492,-42.204,44.993
414,4,0,0,-6.049,-12.771,-40.206,42.618
415,4,0,0,-5.763,-13.774,-41.372,43.983
416,4,0,0,-6.051,-13.057,-40.704,43.173
417,4,0,0,-5.496,-13.618,-42.031,44.523
418,4,0,0,-6.293,-14.088,-39.887,42.768
419,4,0,0,-5.904,-13.632,-41.205,43.801
420,4,0,0,-5.799,-12.319,-41.359,43.542
421,4,0,0,-7.156,-14.655,-41.71,44.785
422,4,0,0,-5.088,-12.317,-41.028,43.138
423,4,0,0,-5.935,-13.181,-42.358,44.757
424,4,0,0,-6.641,-12.9,-42.025,44.459
425,4,0,0,-5.788,-12.755,-41.363,43.67
426,4,0,0,-5.795,-13.037,-42.191,44.538
427,4,0,0,-5.81,-13.027,-43.017,45.32
428,4,0,0,-6.91,-13.197,-41.697,44.278
429,4,0,0,-6.891,-13.64,-41.205,43.948
430,4,0,0,-6.892,-13.925,-41.703,44.504
431,4,0,0,-6.616,-13.919,-42.034,44.77
432,4,0,0,-4.998,-14.811,-39.398,42.386
433,4,0,0,-6.177,-14.356,-41.707,44.539
434,4,0,0,-6.357,-13.472,-42.691,45.215
435,4,0,0,-6.154,-14.372,-40.385,43.306
436,4,0,0,-5.49,-13.622,-41.701,44.211
437,4,0,0,-4.497,-13.905,-41.703,44.19
438,4,0,0,-6.334,-14.06,-42.2,44.929
439,4,0,0,-6.892,-13.925,-41.703,44.504
440,4,0,0,-6.378,-12.026,-41.852,44.01
441,4,0,0,-6.197,-14.342,-42.863,45.622
442,4,0,0,-5.08,-13.467,-42.195,44.582
443,4,0,0,-6.321,-13.783,-41.041,43.753
444,4,0,0,-5.75,-15.214,-42.706,45.698
445,4,0,0,-6.07,-12.758,-41.363,43.709
446,4,0,0,-6.623,-12.483,-40.369,42.771
447,4,0,0,-6.165,-13.935,-40.382,43.161
448,4,0,0,-6.887,-14.358,-42.037,44.953
449,4,0,0,-6.323,-14.497,-42.204,45.07
450,4,0,0,-6.899,-13.634,-41.701,44.412
451,4,0,0,-6.598,-14.647,-42.04,45.005
452,4,0,0,-6.045,-13.777,-41.372,44.022
453,4,0,0,-4.612,-14.497,-41.047,43.776
454,4,0,0,-6.874,-14.653,-41.71,44.74
455,4,0,0,-7.45,-14.506,-42.204,45.245
456,4,0,0,-6.751,-13.495,-41.039,43.725
457,4,0,0,-5.913,-13.626,-41.701,44.267
458,4,0,0,-6.577,-14.375,-40.385,43.369
459,4,0,0,-7.183,-13.206,-41.201,43.858
460,4,0,0,-6.335,-13.773,-41.867,44.527
461,4,0,0,-6.91,-13.197,-41.697,44.278
462,4,0,0,-6.344,-13.051,-41.365,43.837
463,4,0,0,-6.344,-13.051,-41.365,43.837
464,4,0,0,-8.241,-12.736,-44.667,47.173
465,4,0,0,-5.745,-14.502,-41.378,44.22
466,4,0,0,-6.052,-14.058,-42.2,44.89
467,4,0,0,-7.164,-15.365,-43.203,46.41
468,4,0,0,-7.897,-13.206,-41.697,44.445
469,4,0,0,-5.458,-14.36,-40.881,43.672
470,4,0,0,-8.176,-13.066,-41.365,44.144
471,4,0,0,-5.913,-13.626,-41.701,44.267
472,4,0,0,-6.908,-14.344,-43.194,46.035
473,4,0,0,-6.86,-14.663,-40.884,43.972
474,4,0,0,-6.64,-13.187,-42.358,44.857
475,4,0,0,-6.319,-14.07,-41.374,44.156
476,4,0,0,-6.032,-14.072,-41.044,43.806
477,4,0,0,-4.434,-16.095,-41.226,44.478
478,4,0,0,-5.953,-12.454,-42.351,44.544
479,4,0,0,-5.784,-13.473,-42.195,44.67
480,4,0,0,-6.317,-14.501,-41.873,44.761
481,4,0,0,-7.199,-12.909,-41.695,44.237
482,4,0,0,-6.079,-13.753,-43.354,45.888
483,4,0,0,-5.211,-13.189,-41.201,43.573
484,4,0,0,-6.623,-13.628,-42.031,44.679
485,4,0,0,-5.904,-13.632,-41.205,43.801
486,4,0,0,-6.27,-15.248,-40.228,43.475
487,4,0,0,-6.273,-15.962,-41.391,44.803
488,4,0,0,-7.443,-14.797,-42.207,45.34
489,4,0,0,-6.147,-14.663,-40.388,43.405
490,4,0,0,-7.038,-14.066,-42.2,45.036
491,4,0,0,-5.901,-13.205,-40.375,42.888
492,4,0,0,-7.045,-13.775,-42.198,44.945
493,4,0,0,-6.754,-12.777,-40.206,42.725
494,4,0,0,-7.581,-15.373,-42.872,46.172
495,4,0,0,-6.746,-14.5,-42.204,45.132
496,4,0,0,-7.145,-15.092,-41.713,44.931
497,4,0,0,-5.51,-12.464,-41.195,43.39
498,4,0,0,-5.457,-14.647,-41.214,44.078
499,4,0,0,-6.772,-13.767,-42.693,45.366
500,5,0,0,-5.276,-18.634,-36.457,41.282
501,5,0,0,-4.584,-18.906,-37.616,42.349
502,5,0,0,-5.177,-17.03,-36.609,40.706
503,5,0,0,-5.755,-17.168,-37.601,41.734
504,5,0,0,-5.138,-19.204,-37.453,42.402
505,5,0,0,-4.579,-18.91,-37.286,42.057
506,5,0,0,-5.683,-18.219,-34.967,39.836
507,5,0,0,-3.632,-17.873,-38.103,42.243
508,5,0,0,-5.875,-18.472,-38.273,42.902
509,5,0,0,-5.277,-18.92,-36.955,41.851
510,5,0,0,-5.86,-18.482,-37.447,42.169
511,5,0,0,-5.623,-17.018,-37.93,41.951
512,5,0,0,-5.589,-18.043,-37.443,41.938
513,5,0,0,-4.596,-17.61,-36.448,40.739
514,5,0,0,-4.591,-18.186,-36.949,41.437
515,5,0,0,-6,-17.625,-36.118,40.634
516,5,0,0,-4.16,-18.045,-36.287,40.739
